data;hora;natureza_acidente;bairro;endereco;tipo;auto;moto;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimas_fatais;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;ano
04/03/2020;09:35:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
04/03/2020;09:40:00;SEM VÍTIMA;COHAB;AV ENGENHO SERRA VERDE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6c;;2020
04/03/2020;10:09:00;SEM VÍTIMA;;AV MARTINS DE BARROS;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;2020
04/03/2020;10:26:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
04/03/2020;10:32:00;SEM VÍTIMA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;2020
04/03/2020;11:18:00;SEM VÍTIMA;SÃO JOSÉ;RUA DO PEIXOTO;COLISÃO;;;;;;2;;;0;;;;;;;;;;2020
04/03/2020;11:19:00;SEM VÍTIMA;IBURA;RUA RIO BRIGIDA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;30 km/h;2020
04/03/2020;11:39:00;SEM VÍTIMA;BOA VISTA;RUA DO RIACHUELO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;30 km/h;2020
04/03/2020;12:01:00;SEM VÍTIMA;SÃO JOSÉ;AV SUL;CHOQUE VEÍCULO PARADO;1;;;;;;;1;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;;Não há placas;;2020
04/03/2020;12:38:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
04/03/2020;13:36:00;SEM VÍTIMA;MADALENA;RUA REAL DA TORRE;COLISÃO TRASEIRA;;;;;2;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
04/03/2020;13:51:00;SEM VÍTIMA;ALTO JOSÉ BONIFÁCIO;RUA ALTO JOSE BONIFACIO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
04/03/2020;13:53:00;SEM VÍTIMA;IBURA;RUA RIO DOURO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
04/03/2020;15:42:00;SEM VÍTIMA;DERBY;RUA JENER DE SOUZA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
04/03/2020;15:59:00;SEM VÍTIMA;MADALENA;AV VISCONDE DE ALBUQUERQUE;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
04/03/2020;16:04:00;COM VÍTIMA;BOA VIAGEM;RUA CARLOS PEREIRA FALCAO;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
04/03/2020;16:08:00;SEM VÍTIMA;SANTO ANTÔNIO;AV N S DO CARMO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
04/03/2020;16:54:00;SEM VÍTIMA;AFOGADOS;RUA DA PAZ;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
04/03/2020;17:20:00;SEM VÍTIMA;MADALENA;AV JOSE GONCALVES DE MEDEIROS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
04/03/2020;17:29:00;SEM VÍTIMA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;COLISÃO TRASEIRA;5;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
04/03/2020;17:24:00;SEM VÍTIMA;IBURA;AV DOM HELDER CAMARA;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
04/03/2020;18:05:00;SEM VÍTIMA;DOIS IRMÃOS;RUA DOIS IRMAOS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
04/03/2020;20:56:00;SEM VÍTIMA;IPUTINGA;AV CAXANGA;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Não existe;Ilegível;Seca;Mal iluminada;Não existe;Não há placas;;2020
04/03/2020;21:27:00;COM VÍTIMA;BOA VIAGEM;AV ARMINDO MOURA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Placas Pare;;2020
04/03/2020;22:08:00;SEM VÍTIMA;;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
04/03/2020;22:20:00;SEM VÍTIMA;CASA AMARELA;RUA ARNOLDO MAGALHAES;CHOQUE VEÍCULO PARADO;1;;;;;;;1;0;;Bom;Não existe;Ilegível;Seca;Mal conservada;Não existe;Não há placas;20 km/h;2020
04/03/2020;22:27:00;COM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;2020
05/03/2020;04:51:00;SEM VÍTIMA;BOA VIAGEM;RUA BRUNO VELOSO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
05/03/2020;05:51:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ARQUITETO LUIZ NUNES;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;40 km/h;2020
05/03/2020;06:09:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO;;1;;;;1;;;0;;;;;;;;;;2020
05/03/2020;07:22:00;SEM VÍTIMA;IPUTINGA;RUA SAO MATEUS;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
05/03/2020;07:44:00;SEM VÍTIMA;PINA;RUA MANOEL DE BRITO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;2020
05/03/2020;08:13:00;SEM VÍTIMA;IPSEP;;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;40 km/h;2020
05/03/2020;08:22:00;SEM VÍTIMA;CORDEIRO;RUA SOUZA BANDEIRA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
05/03/2020;08:46:00;SEM VÍTIMA;AFOGADOS;RUA FRANCISCO SILVEIRA;COLISÃO TRASEIRA;1;;;;;1;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/03/2020;09:14:00;COM VÍTIMA;BOA VISTA;RUA DR LEOPOLDO LINS;ATROPELAMENTO;;1;;1;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
05/03/2020;09:26:00;SEM VÍTIMA;ILHA DO RETIRO;PRC DA BANDEIRA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
05/03/2020;09:56:00;SEM VÍTIMA;DERBY;RUA HENRIQUE DIAS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/03/2020;10:11:00;SEM VÍTIMA;MADALENA;RUA REAL DA TORRE;ABALROAMENTO LONGITUDINAL;1;;;;;1;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;50 km/h;2020
05/03/2020;10:30:00;SEM VÍTIMA;IMBIRIBEIRA;RUA ITALIA;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
05/03/2020;10:44:00;COM VÍTIMA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
05/03/2020;11:35:00;COM VÍTIMA;ILHA JOANA BEZERRA;AV DES GUERRA BARRETO;ATROPELAMENTO;2;;;1;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
05/03/2020;11:52:00;COM VÍTIMA;IPUTINGA;AV CAXANGA;COLISÃO TRASEIRA;1;2;;;;;;;3;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;2020
05/03/2020;12:17:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2020
05/03/2020;12:36:00;SEM VÍTIMA;BARRO;RUA ARACAGI;CHOQUE OBJETO FIXO;1;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/03/2020;13:20:00;COM VÍTIMA;AREIAS;AV CAPITAO GREGORIO DE CALDAS;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/03/2020;13:46:00;SEM VÍTIMA;MADALENA;AV JOSE GONCALVES DE MEDEIROS;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2020
05/03/2020;14:12:00;SEM VÍTIMA;CASA FORTE;RUA LEONARDO BEZERRA CAVALCANTE;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/03/2020;14:27:00;COM VÍTIMA;ENCRUZILHADA;RUA AMARO COUTINHO;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;2020
05/03/2020;14:51:00;SEM VÍTIMA;BOA VISTA;AV CONDE DA BOA VISTA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;;Não existe;R-6a;40 km/h;2020
05/03/2020;15:09:00;SEM VÍTIMA;PAISSANDU;RUA VIS DO LIVRAMENTO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
05/03/2020;15:20:00;COM VÍTIMA;BOA VISTA;RUA DO HOSPICIO;COLISÃO;1;1;;;;;;;1;;;;;;;;;;2020
05/03/2020;15:28:00;SEM VÍTIMA;BOA VISTA;RUA DO HOSPICIO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Outras;;2020
05/03/2020;15:45:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;2020
05/03/2020;15:57:00;SEM VÍTIMA;ENCRUZILHADA;RUA CASTRO ALVES;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
05/03/2020;16:46:00;SEM VÍTIMA;BAIRRO DO RECIFE;CAIS DA ALFANDEGA;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
05/03/2020;17:08:00;SEM VÍTIMA;JOANA BEZERRA;PTE JOSE DE BARROS LIMA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/03/2020;17:29:00;SEM VÍTIMA;JARDIM SÃO PAULO;AV RECIFE;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;;Não existe;Não há placas;;2020
05/03/2020;18:21:00;SEM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
05/03/2020;19:26:00;COM VÍTIMA;DOIS IRMÃOS;RUA DOIS IRMAOS;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
05/03/2020;20:18:00;SEM VÍTIMA;PASSARINHO;EST DE PASSARINHO;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;;2020
05/03/2020;20:42:00;SEM VÍTIMA;CAMPO GRANDE;RUA VOLUNTARIOS DA PATRIA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;2020
05/03/2020;22:44:00;COM VÍTIMA;CASA AMARELA;EST DO ARRAIAL;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
06/03/2020;02:02:00;SEM VÍTIMA;BOA VIAGEM;RUA RIBEIRO DE BRITO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
06/03/2020;05:18:00;SEM VÍTIMA;BOA VIAGEM;RUA FELICIANO JOSE DE FARIAS;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
06/03/2020;08:47:00;SEM VÍTIMA;BOA VISTA;RUA DOM BOSCO;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;2020
06/03/2020;08:53:00;COM VÍTIMA;ARRUDA;AV BEBERIBE;ABALROAMENTO TRANSVERSAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;;2020
06/03/2020;10:46:00;SEM VÍTIMA;;RUA ANTONIO CURADO;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;2020
06/03/2020;10:47:00;SEM VÍTIMA;IBURA;RUA EXP FRANCISCO VITORIANO;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
06/03/2020;11:48:00;SEM VÍTIMA;GUABIRABA;RUA SENHOR DO BONFIM;COLISÃO;1;;;;;1;;;0;;;;;;;;;;2020
06/03/2020;13:41:00;SEM VÍTIMA;JARDIM SÃO PAULO;RUA DR GUSTAVO PINTO;COLISÃO;1;1;;;;;;;0;;;;;;;;;;2020
06/03/2020;14:46:00;SEM VÍTIMA;BOA VIAGEM;AV MARECHAL JUAREZ TAVORA;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-4b;;2020
06/03/2020;15:17:00;SEM VÍTIMA;IBURA;AV RIO LARGO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;;;2020
06/03/2020;16:11:00;SEM VÍTIMA;CAXANGÁ;RUA RIBEIRO PESSOA;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
06/03/2020;17:37:00;SEM VÍTIMA;CORDEIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;2020
06/03/2020;18:09:00;SEM VÍTIMA;POÇO DA PANELA;RUA LUIZ GUIMARAES;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Mal iluminada;Não existe;Não há placas;;2020
06/03/2020;19:08:00;SEM VÍTIMA;TAMARINEIRA;RUA GUIMARAES PEIXOTO;CHOQUE VEÍCULO PARADO;4;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;20 km/h;2020
06/03/2020;19:23:00;COM VÍTIMA;PARNAMIRIM;RUA DES GOIS CAVALCANTE;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;2;;Bom;Não existe;Ilegível;Seca;Mal iluminada;Não existe;Não há placas;;2020
06/03/2020;20:22:00;SEM VÍTIMA;IPUTINGA;EST DO BARBALHO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Não existe;Ilegível;Seca;Mal iluminada;Não existe;Não há placas;;2020
06/03/2020;23:27:00;SEM VÍTIMA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/03/2020;03:41:00;COM VÍTIMA;ÁGUA FRIA;RUA DA REGENERACAO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;;Não há placas;30 km/h;2020
07/03/2020;06:58:00;SEM VÍTIMA;MACAXEIRA;AV NORTE;CHOQUE OBJETO FIXO;1;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
07/03/2020;07:16:00;SEM VÍTIMA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;2020
07/03/2020;07:41:00;SEM VÍTIMA;IPUTINGA;AV CAXANGA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;40 km/h;2020
07/03/2020;07:44:00;SEM VÍTIMA;MACAXEIRA;AV NORTE;CHOQUE OBJETO FIXO;1;;;;;;;;0;;;;;;;;;;2020
07/03/2020;09:09:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/03/2020;10:38:00;COM VÍTIMA;VÁRZEA;RUA VALE DO SIRIJI;COLISÃO FRONTAL;1;;;;;;;;1;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/03/2020;10:43:00;SEM VÍTIMA;SÍTIO DOS PINTOS;EST DOS PINTOS;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/03/2020;11:11:00;SEM VÍTIMA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
07/03/2020;11:32:00;SEM VÍTIMA;ARRUDA;AV BEBERIBE;COLISÃO TRASEIRA;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/03/2020;11:34:00;SEM VÍTIMA;IBURA;RUA PINTOR AGENOR DE ALBUQUERQUE CESAR;COLISÃO FRONTAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;30 km/h;2020
07/03/2020;11:52:00;COM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
07/03/2020;12:08:00;SEM VÍTIMA;ENCRUZILHADA;AV JOAO DE BARROS;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
07/03/2020;13:58:00;SEM VÍTIMA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
07/03/2020;14:36:00;SEM VÍTIMA;SANTO ANTÔNIO;AV DANTAS BARRETO;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
07/03/2020;15:23:00;SEM VÍTIMA;ILHA DO RETIRO;EST DOS REMEDIOS;ABALROAMENTO LONGITUDINAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;40 km/h;2020
07/03/2020;16:04:00;SEM VÍTIMA;CORDEIRO;AV CAXANGA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;R-6a;;2020
07/03/2020;16:05:00;COM VÍTIMA;CASA AMARELA;EST DAS UBAIAS-;ATROPELAMENTO;;;;1;;;;;1;;;;;;;;;;2020
07/03/2020;16:15:00;SEM VÍTIMA;ILHA JOANA BEZERRA;AV ADVOGADO JOSE PAULO CAVALCANTI;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Faixa de retenção;R-6a;;2020
07/03/2020;16:49:00;COM VÍTIMA;CASA FORTE;AV DEZESSETE DE AGOSTO;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;1;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;2020
07/03/2020;16:50:00;SEM VÍTIMA;ÁGUA FRIA;RUA DA REGENERACAO;ABALROAMENTO LONGITUDINAL;1;;;;;;;2;0;;Bom;Não existe;;Seca;Perfeito estado;Não existe;Não há placas;;2020
07/03/2020;16:57:00;SEM VÍTIMA;BOA VIAGEM;AV BOA VIAGEM;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;2020
07/03/2020;17:12:00;SEM VÍTIMA;AFOGADOS;RUA SAO MIGUEL;COLISÃO;1;;;;;;;;0;;;;;;;;;;2020
07/03/2020;18:31:00;SEM VÍTIMA;MADALENA;EST DOS REMEDIOS;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-25d;;2020
07/03/2020;19:16:00;SEM VÍTIMA;ESTÂNCIA;AV RECIFE;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
07/03/2020;20:14:00;SEM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO LONGITUDINAL;1;1;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;2020
07/03/2020;22:14:00;SEM VÍTIMA;AFOGADOS;LARGO DA PAZ;COLISÃO;2;;;;;;;;0;;;;;;;;;;2020
08/03/2020;00:17:00;SEM VÍTIMA;IPSEP;AV RECIFE;CHOQUE OBJETO FIXO;1;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;2020
08/03/2020;00:28:00;SEM VÍTIMA;JARDIM SÃO PAULO;RUA NOSSA SENHORA DE FATIMA;COLISÃO TRASEIRA;2;;;;;;;;0;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/03/2020;00:53:00;SEM VÍTIMA;GRAÇAS;AV RUI BARBOSA;CHOQUE OBJETO FIXO;1;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;2020
08/03/2020;05:27:00;COM VÍTIMA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;ABALROAMENTO TRANSVERSAL;2;;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;2020
08/03/2020;08:50:00;SEM VÍTIMA;IMBIRIBEIRA;AV PRESIDENTE DUTRA;ABALROAMENTO LONGITUDINAL;1;;;;1;;;;0;;Bom;;Perfeito estado;Seca;Perfeito estado;;;;2020
08/03/2020;09:01:00;COM VÍTIMA;CAXANGÁ;AV CAXANGA;COLISÃO TRASEIRA;1;1;;;;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;;;;2020
08/03/2020;10:53:00;SEM VÍTIMA;CAMPO GRANDE;RUA JERONIMO VILELA;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;;Faixa de pedestre;;;2020
08/03/2020;10:58:00;SEM VÍTIMA;BOA VIAGEM;RUA DOS NAVEGANTES;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-4a;;2020
08/03/2020;12:11:00;SEM VÍTIMA;CASA AMARELA;RUA PADRE LEMOS;ABALROAMENTO TRANSVERSAL;1;;;;1;;;;0;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;2020
08/03/2020;12:42:00;SEM VÍTIMA;BOA VIAGEM;RUA GENERAL EDSON AMANCIO RAMALHO;COLISÃO TRASEIRA;3;;;;;;;;0;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;2020
08/03/2020;13:04:00;COM VÍTIMA;MADALENA;RUA BENFICA;COLISÃO COM CICLISTA;;;1;;1;;;;1;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-26;40 km/h;2020
08/03/2020;13:18:00;SEM VÍTIMA;IPSEP;RUA JEAN EMILE FAVRE;ABALROAMENTO TRANSVERSAL;2;;;;;;;;0;;Bom;Não existe;Perfeito estado;;;;Placas Pare;;2020
