data,hora,natureza_acidente,bairro,endereco,tipo,auto,moto,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimas_fatais,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,ano
09/03/2021,15:18:00,COM VÍTIMA,MADALENA,AV BEIRA RIO,QUEDA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
09/03/2021,16:59:00,COM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRANSVERSAL,1,2,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,2021
09/03/2021,17:48:00,SEM VÍTIMA,AFOGADOS,RUA TEREZINHA LIMA,CHOQUE,0,0,0,0,0,1,0,0,0,0,,,,,,,,2021
09/03/2021,20:22:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
10/03/2021,12:17:00,COM VÍTIMA,PAISSANDU,RUA PAISSANDU,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,R-6a,2021
10/03/2021,14:00:00,COM VÍTIMA,IBURA,AV DOM HELDER CAMARA,COLISÃO LATERAL,1,2,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,,2021
10/03/2021,16:22:00,SEM VÍTIMA,MADALENA,RUA DEMOSTENES DE OLINDA,COLISÃO,0,2,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
10/03/2021,19:31:00,COM VÍTIMA,MADALENA,AV ENGENHEIRO ABDIAS DE CARVALHO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,2021
12/03/2021,13:00:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
12/03/2021,15:56:00,COM VÍTIMA,CABANGA,RUA CAPITAO TEMUDO,ATROPELAMENTO DE PESSOA,1,1,0,1,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,2021
12/03/2021,16:17:00,COM VÍTIMA,TEJIPIÓ,AV DR JOSE RUFINO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
12/03/2021,16:37:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
12/03/2021,18:43:00,SEM VÍTIMA,GRAÇAS,RUA DAS CREOULAS,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
13/03/2021,09:58:00,COM VÍTIMA,BOA VISTA,AV JOAO DE BARROS,QUEDA,0,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Não existente,Seca,Perfeito estado,Faixa de pedestre,,2021
13/03/2021,11:10:00,COM VÍTIMA,BARRO,AV DR JOSE RUFINO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Ilegível,Seca,Perfeito estado,Faixa de pedestre,,2021
13/03/2021,16:01:00,COM VÍTIMA,CORDEIRO,RUA DR MIGUEL VIEIRA FERREIRA,COLISÃO LATERAL,1,1,0,0,0,0,1,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,R-6a,2021
13/03/2021,16:09:00,SEM VÍTIMA,BOMBA DO HEMETÉRIO,RUA BOMBA DO HEMETERIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
14/03/2021,11:06:00,COM VÍTIMA,IPSEP,RUA PAMPULHA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,"Placas ""Pare""",2021
15/03/2021,07:03:00,SEM VÍTIMA,PINA,AV ANTONIO DE GOES,CHOQUE,1,0,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
15/03/2021,14:37:00,SEM VÍTIMA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,,2,0,0,0,0,0,0,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,2021
16/03/2021,07:40:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
16/03/2021,09:00:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,2021
16/03/2021,10:47:00,SEM VÍTIMA,DOIS IRMÃOS,AV DA RECUPERACAO,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
16/03/2021,14:49:00,SEM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,0,,,,,,,,2021
16/03/2021,14:58:00,COM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
16/03/2021,15:00:00,COM VÍTIMA,BOA VISTA,RUA PRINCESA IZABEL,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
17/03/2021,13:20:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,2021
17/03/2021,14:45:00,COM VÍTIMA,ILHA JOANA BEZERRA,VDO PAPA JOAO PAULO II,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,1,0,,,,,,,,2021
17/03/2021,15:40:00,COM VÍTIMA,SÃO JOSÉ,RUA DO PEIXOTO,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,,,,,,,,2021
17/03/2021,16:11:00,SEM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
17/03/2021,18:08:00,COM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
18/03/2021,08:12:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA CELSO FURTADO (VIA MANGUE),CAPOTAMENTO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
18/03/2021,12:24:00,SEM VÍTIMA,SÃO JOSÉ,C SANTA RITA,CHOQUE,1,0,0,0,1,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
18/03/2021,12:58:00,COM VÍTIMA,ÁGUA FRIA,AV BEBERIBE,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
18/03/2021,16:47:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,2,0,,,,,,,,2021
18/03/2021,20:28:00,COM VÍTIMA,BONGI,AV ENGENHEIRO ABDIAS DE CARVALHO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,2021
19/03/2021,08:48:00,COM VÍTIMA,TEJIPIÓ,AV DR JOSE RUFINO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
19/03/2021,10:53:00,COM VÍTIMA,CASA AMARELA,AV NORTE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
19/03/2021,11:32:00,COM VÍTIMA,CASA AMARELA,AV NORTE,COLISÃO TRASEIRA,2,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,2021
19/03/2021,16:37:00,COM VÍTIMA,SÃO JOSÉ,RUA IMPERIAL,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
19/03/2021,18:15:00,SEM VÍTIMA,SANTO AMARO,AV JOAO DE BARROS,CHOQUE,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
19/03/2021,21:02:40,VÍTIMA FATAL,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,1,Bom,Sem defeito,,Seca,Perfeito estado,Faixa de pedestre,,2021
19/03/2021,21:04:40,COM VÍTIMA,ENCRUZILHADA,RUA AMARO COUTINHO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
20/03/2021,04:00:00,SEM VÍTIMA,SANTO AMARO,AV PREFEITO ARTUR LIMA CAVALCANTI,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/03/2021,07:18:00,COM VÍTIMA,MANGABEIRA,AV NORTE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
20/03/2021,07:19:00,VÍTIMA FATAL,AREIAS,AV RECIFE,ATROPELAMENTO DE PESSOA,0,0,0,1,0,1,0,0,0,1,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,,2021
20/03/2021,08:02:00,COM VÍTIMA,ROSARINHO,AV SANTOS DUMONT,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,,Perfeito estado,Faixa de pedestre,Outras,2021
20/03/2021,14:01:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
20/03/2021,15:12:00,COM VÍTIMA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
20/03/2021,16:18:00,COM VÍTIMA,SAN MARTIN,AV ENGENHEIRO ABDIAS DE CARVALHO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,2021
20/03/2021,18:17:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
20/03/2021,19:00:00,COM VÍTIMA,MADALENA,TUNEL DA ABOLICAO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
21/03/2021,19:18:00,SEM VÍTIMA,COHAB,AV SANTA FE,CHOQUE,1,0,0,0,0,0,0,0,0,0,,,,,,,,2021
21/03/2021,21:39:40,COM VÍTIMA,CAXANGÁ,AV CAXANGA,COLISÃO LATERAL,0,2,0,0,0,0,0,0,2,0,,,,,,,,2021
22/03/2021,07:32:00,COM VÍTIMA,MADALENA,RUA GOMES TABORDA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
22/03/2021,08:49:00,COM VÍTIMA,SANTO AMARO,AV JOAO DE BARROS,ATROPELAMENTO DE PESSOA,0,0,0,1,1,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,"Placas ""Pare""",2021
22/03/2021,09:30:00,COM VÍTIMA,IBURA,RUA JORNALISTA EDSON REGIS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
22/03/2021,10:09:00,SEM VÍTIMA,ÁGUA FRIA,EST VELHA DE AGUA FRIA,,1,0,0,0,0,0,1,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
22/03/2021,11:32:00,COM VÍTIMA,JORDÃO,AV MARIA IRENE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
22/03/2021,13:07:00,SEM VÍTIMA,MADALENA,AV BEIRA RIO,CHOQUE,0,0,0,0,0,1,0,0,0,0,,,,,,,,2021
22/03/2021,15:05:00,COM VÍTIMA,HIPÓDROMO,RUA CARLOS FERNANDES,COLISÃO LATERAL,1,1,1,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,"Placas ""Pare""",2021
22/03/2021,17:33:00,VÍTIMA FATAL,ARRUDA,RUA DAS MOCAS,COLISÃO TRANSVERSAL,0,2,0,0,0,0,0,0,1,1,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
22/03/2021,18:40:00,COM VÍTIMA,CORDEIRO,AV CAXANGA,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,,,,,,,,2021
22/03/2021,19:35:00,COM VÍTIMA,PINA,RUA MANOEL DE BRITO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,R-6a,2021
23/03/2021,05:05:00,COM VÍTIMA,ESPINHEIRO,RUA DO ESPINHEIRO,COLISÃO TRANSVERSAL,1,0,0,0,1,0,0,0,1,0,,,,,,,,2021
23/03/2021,07:18:00,SEM VÍTIMA,AFOGADOS,RUA NICOLAU PEREIRA,,0,0,0,0,0,1,0,1,0,0,Bom,,Perfeito estado,Seca,Perfeito estado,,R-15,2021
23/03/2021,07:43:00,COM VÍTIMA,TORRE,AV BEIRA RIO,QUEDA,0,0,1,0,0,0,0,0,1,0,,,,,,,,2021
23/03/2021,16:15:00,COM VÍTIMA,TORRE,RUA SOUZA BANDEIRA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
23/03/2021,20:19:00,COM VÍTIMA,SANTO AMARO,RUA DOS PALMARES,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Não há placas,2021
23/03/2021,20:48:00,COM VÍTIMA,IBURA,AV PRESIDENTE DUTRA,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
23/03/2021,20:56:00,SEM VÍTIMA,CABANGA,VIADUTO CAPITAO TEMUDO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,,,,,,,,2021
24/03/2021,08:18:00,COM VÍTIMA,BOA VIAGEM,RUA BALTAZAR PASSOS,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Intermitente,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,2021
24/03/2021,09:35:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,COLISÃO TRASEIRA,2,0,0,0,0,0,1,0,0,0,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Não há placas,2021
24/03/2021,11:27:00,COM VÍTIMA,ILHA DO RETIRO,RUA PADRE TEOFILO TWORZ,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,2021
24/03/2021,11:31:00,COM VÍTIMA,IPSEP,RUA JEAN EMILE FAVRE,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
24/03/2021,17:21:00,COM VÍTIMA,CASA AMARELA,AV NORTE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,,Faixa de pedestre,Não há placas,2021
25/03/2021,07:07:00,COM VÍTIMA,CASA AMARELA,RUA PADRE LEMOS,COLISÃO LATERAL,0,1,0,0,1,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
25/03/2021,14:18:00,COM VÍTIMA,FUNDÃO,RUA DO MACHADO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
25/03/2021,15:54:00,COM VÍTIMA,GRAÇAS,RUA QUARENTA E OITO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,2,0,Bom,Com defeito,Incompleta,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
25/03/2021,18:12:00,COM VÍTIMA,PINA,AV ANTONIO DE GOES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
26/03/2021,09:37:00,SEM VÍTIMA,SANTO AMARO,RUA DOIS DE JULHO,,1,0,0,0,0,0,1,0,0,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,2021
26/03/2021,11:32:00,COM VÍTIMA,IBURA,RUA RIO XINGU,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
26/03/2021,11:50:00,COM VÍTIMA,BOA VIAGEM,RUA PROFESSOR JOSE BRANDAO,COLISÃO TRANSVERSAL,2,0,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,"Placas ""Pare""",2021
26/03/2021,14:57:00,COM VÍTIMA,AFOGADOS,RUA COSME VIANA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
27/03/2021,03:20:00,COM VÍTIMA,ESPINHEIRO,AV CONS ROSA E SILVA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",2021
27/03/2021,15:17:00,COM VÍTIMA,JIQUIÁ,AV DR JOSE RUFINO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
27/03/2021,17:00:00,COM VÍTIMA,TEJIPIÓ,AV DR JOSE RUFINO,COLISÃO COM CICLISTA,1,0,1,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Mal iluminada,Faixa de pedestre,Outras,2021
27/03/2021,20:11:00,COM VÍTIMA,CASA AMARELA,EST DAS UBAIAS,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,2021
27/03/2021,21:16:40,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,,2021
28/03/2021,06:15:00,COM VÍTIMA,PINA,AVENIDA CELSO FURTADO (VIA MANGUE),CHOQUE,0,1,0,0,0,0,0,0,1,0,Bom,Não existe,,,,Não existe,R-6a,2021
28/03/2021,14:41:00,COM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
28/03/2021,15:36:00,COM VÍTIMA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,2021
28/03/2021,17:22:00,COM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,COLISÃO LATERAL,2,0,0,0,0,0,0,0,3,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
28/03/2021,19:43:00,COM VÍTIMA,BONGI,RUA PROFESSOR CELESTIN MALZAC,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,,Não existe,Não há placas,2021
29/03/2021,09:24:00,COM VÍTIMA,MONTEIRO,RUA DE APIPUCOS,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,2021
29/03/2021,09:47:00,COM VÍTIMA,VÁRZEA,RUA ACADEMICO HELIO RAMOS,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
29/03/2021,11:55:00,COM VÍTIMA,SANTO AMARO,AV VISCONDE DE SUASSUNA,COLISÃO LATERAL,1,0,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,2021
29/03/2021,13:33:00,COM VÍTIMA,BEBERIBE,AV BEBERIBE,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
29/03/2021,17:04:00,COM VÍTIMA,CORDEIRO,RUA DR MIGUEL VIEIRA FERREIRA,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Não existente,Seca,Perfeito estado,,,2021
29/03/2021,19:54:00,COM VÍTIMA,ILHA DO LEITE,AV GOVERNADOR AGAMENON MAGALHAES,ENGAVETAMENTO,4,0,0,0,0,0,0,0,3,0,,,,,,,,2021
29/03/2021,22:34:40,SEM VÍTIMA,MADALENA,AV BEIRA RIO,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,,,,,,,,2021
30/03/2021,05:13:00,COM VÍTIMA,IPUTINGA,AV CAXANGA,COLISÃO COM CICLISTA,0,1,1,0,0,0,0,0,1,0,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,2021
30/03/2021,08:06:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Nublado,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,2021
30/03/2021,12:40:00,COM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,ATROPELAMENTO DE PESSOA,0,1,0,1,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,2021
30/03/2021,18:13:00,COM VÍTIMA,IMBIRIBEIRA,AV SUL,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
31/03/2021,08:51:00,COM VÍTIMA,CASA AMARELA,RUA CONS NABUCO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,2,0,Bom,Sem defeito,Perfeito estado,Seca,Mal iluminada,Faixa de pedestre,Outras,2021
31/03/2021,15:32:00,SEM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,1,1,0,0,0,0,0,0,0,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,,2021
31/03/2021,16:15:00,COM VÍTIMA,BREJO DA GUABIRABA,AV VEREADOR OTACILIO AZEVEDO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,2,0,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,2021
31/03/2021,17:05:00,COM VÍTIMA,MADALENA,AV VISCONDE DE ALBUQUERQUE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
31/03/2021,17:39:00,COM VÍTIMA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,R-19,2021
31/03/2021,19:57:00,COM VÍTIMA,SAN MARTIN,AV RECIFE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-4a,2021
01/04/2021,00:14:00,COM VÍTIMA,IBURA,RUA JORNALISTA EDSON REGIS,COLISÃO LATERAL,1,1,0,0,0,0,0,0,1,0,,,,,,,,2021
01/04/2021,07:09:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,2021
01/04/2021,10:58:00,COM VÍTIMA,SANTO ANTÔNIO,AV MARTINS DE BARROS,COLISÃO TRASEIRA,1,2,0,0,0,0,0,0,1,0,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,2021
01/04/2021,19:19:00,COM VÍTIMA,BARRO,AV DR JOSE RUFINO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,1,0,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,2021
01/04/2021,19:43:00,SEM VÍTIMA,SANTO ANTÔNIO,RUA DA CONCORDIA,CHOQUE,1,0,0,0,0,1,0,0,0,0,,,,,,,,2021
01/04/2021,21:22:40,COM VÍTIMA,MADALENA,RUA PESSOA DE MELO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,1,0,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,2021
02/04/2021,09:25:00,SEM VÍTIMA,CAXANGÁ,AV CAXANGA,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
02/04/2021,11:03:00,SEM VÍTIMA,CAXANGÁ,AV CAXANGA,SEMÁFORO,0,0,0,0,0,0,0,0,0,0,,,,,,,,2021
